EntidadWifi,NombreEntidad,same_as_wikidata_nombre_entidad,HORARIO,EQUIPAMIENTO,TRANSPORTE_1,Linea_1,TRANSPORTE_2,Linea_2,ACCESIBILIDAD,CONTENT-URL,VIA,same_as_wikidata_via,TIPO-NUM,NUM,CIUDAD,same_as_wikidata_ciudad,PROVINCIA,same_as_wikidata_provincia,CODIGO-POSTAL,COD-BARRIO,BARRIO,same_as_wikidata_barrio,COD-DISTRITO,DISTRITO,same_as_wikidata_distrito,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TipoEntidadWifi
18132,Organismo_Autonomo_Informatica_del_Ayuntamiento_de_Madrid,,,,Metro_de_Madrid,7,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=58506f065851c010VgnVCM2000000c205a0aRCRD,CALLE_DE_ALBARRACIN,,V,33,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28037,1,SIMANCAS,https://wikidata.org/entity/Q10371626,20,SAN_BLASCANILLEJAS,https://wikidata.org/entity/Q2001937,446480,4475948,40.43245179226846,-3.630989651897866,,gerenciaiam@madrid.es,"AyuntamientoMadrid-OrganismosEmpresasMunicipales"
1984,Pabellon_de_los_Jardines_de_Cecilio_Rodriguez,,Visitas a los Jardines:  de octubre a marzo: de lunes a domingo de 10 a 18 horas. de abril a septiembre: de lunes a domingo de 10 a 20 horas.  El Pabellón no es visitable.,"Matrimonios Civiles, para acceder al trámite y a la información relacionada pulse en el siguiente enlace   Celebración matrimonios civiles   .  Para concertar cita previa pulse en el enlace  Pre-reserva fecha de celebración matrimonios civiles .  Zona wifi.",Bus_Madrid,2_0_2_6_6_1_6_3_1_5_2_1,Metro__de_Madrid,9,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d8def4d7f71c010VgnVCM1000000b205a0aRCRD,PASEO_DE_URUGUAY,,V,5,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28009,5,JERONIMOS,https://wikidata.org/entity/Q10306766,3,RETIRO,https://wikidata.org/entity/Q2002296,442499,4473734,40.41224540772832,-3.677721457696655,,,"ParquesJardines"
13892,Parque_Tecnologico_Valdemingomez,,"Días de visita: De lunes a viernes (excepto los martes durante el curso escolar que se reservan a colegios cuya visita haya sido gestionada directamente por la Dirección General de Educación y Juventud del Ayuntamiento de Madrid). Horarios: Desde las 9:30 hasta las 14 horas, previa petición de cita, no pudiéndose visitar más de dos plantas por día.","Equipamiento / Servicios Eliminación de residuos sólidos urbanos.  El Parque Tecnológico de Valdemingómez se compone de las siguientes instalaciones visitables:  1.  Centro de Visitantes :  Que constituye un edificio dentro del Parque y muy próximo a la planta de La Galiana y del Parque Forestal, está dotado de conexión wifi gratuita y consta de dos instalaciones diferenciadas:   El Aula Infantil, destinada a niños y niñas entre 6 y 12 años, donde se desarrollan diversas actividades de educación ambiental: juegos interactivos relacionados con el medio ambiente y presentaciones sobre el tratamiento y la clasificación de los residuos.  La Exposición Permanente, destinada a niños a partir de 12 años y resto de visitantes. Cuenta con diversos paneles informativos y distintas proyecciones sobre la generación de residuos, su gestión y la importancia de su separación, y el papel activo que en la misma juega el ciudadano.   2.  Parque Forestal sobre el antiguo vertedero de Valdemingómez sellado, revegetado y en fase de desgasificación.  3. Cuatro centros de tratamiento y valorización de residuos:    Centro de Las Lomas , clasificación, tratamiento y valorización de residuos Centro de Las Dehesas , clasificación, tratamiento y compostaje Centro de La Paloma , clasificación, tratamiento y compostaje Centro de La Galiana , valorización del biogás del antiguo vertedero de Valdemingómez   4. Dos plantas de Biometanización:    Planta de Biometanización de La Paloma Planta de Biometanización de Las Lomas   5. Una planta de tratamiento de Biogás de biometanización.Eliminación de residuos sólidos urbanos.   Todas las visitas se realizan con monitores",,,,,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9553d232e91f010VgnVCM1000000b205a0aRCRD,CARRETERA_DE_VALDEMINGOMEZ,,V,201,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28051,1,CASCO_HVALLECAS,,18,VILLA_DE_VALLECAS,https://wikidata.org/entity/Q1947988,450618,4465420,40.337870856032524,-3.5813821771569554,915132062,,"CentrosEducacionAmbiental"
2213,Madrid_Planetarium,https://wikidata.org/entity/Q9060456,"Horario del centro: De martes a domingo, de 10:00 a 13:45 h y de 17 a 19:45 h. Las mañanas de los días lectivos están dedicadas a las visitas escolares.     Cerrado: Todos los lunes del año. Días 1 y 6 de enero; 1 de mayo; 24, 25 y 31 de diciembre.   Horario de proyecciones .","Sala de Proyección. Planta calle. Para acceder a ella es necesario adquirir una entrada.   Cuatro áreas expositivas de acceso gratuito, distribuidas en dos plantas:   Sala de Astrónomos. Planta baja. Vestíbulo de la planta baja. Vestíbulo de la planta calle. Zona Audiovisual con pantalla de retroproyección. Planta calle.      Tienda: Planta calle.   Sala de Video. Planta baja, en donde se desarrollan los talleres ofertados.    Zona wifi.",Metro_de_Madrid,6,Cercanias__Renfe,5_7_10,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9c5b069a541f010VgnVCM1000000b205a0aRCRD,AVENIDA_DEL_PLANETARIO,https://wikidata.org/entity/Q17622122,V,16,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28045,4,LEGAZPI,https://wikidata.org/entity/Q3773990,2,ARGANZUELA,https://wikidata.org/entity/Q2000929,441868,4471523,40.392279999540044,-3.684956957448299,914673461_914673898,buzon@planetmad.es,"Planetarios"
5709413,Sala_de_estudio_Centro_cultural_El_Torito,,"Lunes a viernes, de 9 a 13:30 y de 15:30 a 21:30 horas. Sábados, de 10 a 13:30 y de 16:30 a 21:30.",Puestos de lectura: 21 Zona wifi,Metro_de_Madrid,9,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3874efd1977f8210VgnVCM1000000b205a0aRCRD,AVENIDA_DE_MORATALAZ,https://wikidata.org/entity/Q104778384,V,130,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28030,6,VINATEROS,https://wikidata.org/entity/Q10391533,14,MORATALAZ,https://wikidata.org/entity/Q2076109,445141,4473033,40.40610655994401,-3.646521482592748,913287385,,"SalasEstudioLectura"
11187846,Sala_de_estudio_Centro_Cultural_San_Juan_Bautista,,"De 9 a 22 horas, de lunes a sábados.  Julio: De 9 a 15 horas de lunes a viernes, sábados cerrados.  Agosto: cerrado.  Septiembre: De 9 a 22 horas de lunes a viernes, sábados cerrados.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.","Puestos de lectura: 14. Los lunes, martes y jueves, el horario está reducido y adaptado a los talleres que se imparten en el aula. Los domingos y festivos, el aula permanecerá cerrada. Zona wifi",Metro_de_Madrid,4,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e10cd76f718a2710VgnVCM1000001d4a900aRCRD,CALLE_DE_SAN_NEMESIO,,V,4,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28043,6,SAN_JUAN_BAUTISTA,https://wikidata.org/entity/Q165609,15,CIUDAD_LINEAL,https://wikidata.org/entity/Q1763694,444202,4478162,40.45224710166,-3.658029027767765,914157705,ccsanjuanbautista@madrid.es,"SalasEstudioLectura"
4812338,Sala_de_estudio_Centro_Dotacional_Integrado_de_Arganzuela,,"De lunes a sábado, de 9 a 21 horas. Cerrado agosto y festivos. Cerrado: 15 mayo, 6, 8, 24, 25, 26 y 31 diciembre, 1 y 6 enero.",Puestos de lectura (aforo máximo): 152 personas. Zona wifi.,Metro_de_Madrid,3,Cercanias__Renfe,1_7_10,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=217024521f048110VgnVCM1000000b205a0aRCRD,CALLE_DE_CANARIAS,,V,17,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28045,6,PALOS_DE_LA_FRONTERA,https://wikidata.org/entity/Q521009,2,ARGANZUELA,https://wikidata.org/entity/Q2000929,440986,4472656,40.40242416544921,-3.6954440062549017,915063610,cdiarganzuela@madrid.es,"SalasEstudioLectura"
8071924,Sala_de_estudio_Ciudad_Pegaso,,"Lunes a domingo, de 9:30 a 14:30 y de 16:30 a 21:30 horas.",Puestos de lectura: 50 Zona wifi,,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=df3576e159ead410VgnVCM1000000b205a0aRCRD,AVENIDA_DE_SEPTIMA,,V,11,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28022,6,REJAS,https://wikidata.org/entity/Q10359029,20,SAN_BLASCANILLEJAS,https://wikidata.org/entity/Q2001937,449281,4477704,40.44844757572015,-3.598099871155595,917415852,cccpegaso@madrid.es,"SalasEstudioLectura"
11681766,Sala_de_estudio_del_Centro_Cultural_Galileo,,"Lunes a domingo, de 8 a 21 horas.",Puestos de lectura: 53 Wifi,Metro_de_Madrid,2,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=15431d402a8a0810VgnVCM1000001d4a900aRCRD,CALLE_DE_GALILEO,https://wikidata.org/entity/Q27031392,V,39,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28015,2,ARAPILES,https://wikidata.org/entity/Q10856744,7,CHAMBERI,https://wikidata.org/entity/Q1763370,439741,4476139,40.433719454283505,-3.7104468992841753,915913901,ccgalileo@madrid.es,"SalasEstudioLectura"
8637537,Sala_de_Estudio_del_Centro_Sociocultural_Clara_Campoamor,,"Lunes a viernes de 9 a 21 horas. Sábados, domingos y festivos de 10 a 21 horas.    Horario especial: Los días 25 de diciembre; 1 y 6 de enero y el 1 de mayo el centro permanecerá totalmente cerrado. Los días 24 y 31 de diciembre el centro permanecerá abierto hasta las 14h.",Sala Dulce Chacón (1&amp;ordf; planta): 20 puestos (Esta sala no podrá usarse como sala de estudio cuando esté ocupada por cesiones/actividades socioculturales)     Sala de estudio Gloria Fuertes (2&amp;ordf; planta): 24 puestos .  Sala Las Sinsombrero (2&amp;ordf; y 3&amp;ordf; planta): 24 puestos (Esta sala no podrá usarse como sala de estudio cuando esté ocupada por cesiones/actividades socioculturales). Zona wifi,Metro_de_Madrid,1_6,,,"1,4,5",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad345442c6452510VgnVCM2000000c205a0aRCRD,CENTRO_CULTURAL_DE_DAOIZ_Y_VELARDE,,T,,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,,,,,,DISTRITO,,442533,4472559,40.401665198850026,-3.677207602483432,915886348,culturetiro@madrid.es,"SalasEstudioLectura"
4815414,Sala_de_estudio_El_Madrono,,"Abierta de lunes a domingo (incluido festivos) de 9 a 19:45 horas.  Cerrada los días 24, 25 y 31 de diciembre y 1 y 6 de enero.",Puestos de lectura: 30 Zona wifi,Metro_de_Madrid,9,Bus__Madrid,130_100,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=62c0c0e48a558110VgnVCM1000000b205a0aRCRD,CALLE_DE_VILLARDONDIEGO,,V,36,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28032,1,CASCO_HVICALVARO,,19,VICALVARO,https://wikidata.org/entity/Q589403,448357,4472920,40.40529229274289,-3.6086152959929514,917753140,ccelmadrono@madrid.es,"SalasEstudioLectura"
5753557,Sala_de_estudio_Fernando_Vizcaino_Casas,,"Lunes a domingo, de 8:30 a 21:30 horas. Cerrada los días 1 y 6 de enero y 25 de diciembre. Los días 24 y 31 de diciembre la sala se cerrará a las 15 horas.",Puestos de lectura: 170 Zona wifi,Metro_de_Madrid,3_6_2,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=08a9964bd47a9210VgnVCM1000000b205a0aRCRD,CALLE_DE_BLASCO_DE_GARAY,https://wikidata.org/entity/Q26831099,V,38,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28015,2,ARAPILES,https://wikidata.org/entity/Q10856744,7,CHAMBERI,https://wikidata.org/entity/Q1763370,439652,4476078,40.43315623845001,-3.7114971034427264,913094237,,"SalasEstudioLectura"
6468021,Sala_de_estudio_Luis_Garcia_Berlanga,,"De lunes a domingo y festivos, de 9 a 21 horas.",Puestos de lectura: 60 Zona wifi,Metro_de_Madrid,1,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5abe23a26bd7310VgnVCM1000000b205a0aRCRD,CALLE_DE_VINA_VIRGEN,,V,2,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28029,4,ALMENARA,https://wikidata.org/entity/Q2265427,6,TETUAN,https://wikidata.org/entity/Q1773540,441159,4479632,40.4652835428932,-3.694060048143814,915133253,,"SalasEstudioLectura"
10751094,Sala_de_estudio_Motilla_del_Palancar,,"De lunes a domingos y festivos, de 9 a 22 horas.",Puestos de lectura: 60 plazas. Wifi.,Metro_de_Madrid,4,,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2114531d18a4610VgnVCM1000001d4a900aRCRD,CALLE_DE_MOTILLA_DEL_PALANCAR,,V,13,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28043,3,CANILLAS,https://wikidata.org/entity/Q9694341,16,HORTALEZA,https://wikidata.org/entity/Q1928529,446308,4479597,40.46532067984838,-3.633321598436636,683498715,,"SalasEstudioLectura"
6478893,Sala_de_estudio_Sanchinarro,,"Lunes a viernes, 9 a 22 horas. Sábados, domingos y festivos, de 10 a 22 horas.",Puestos de lectura: 172 plazas. Wifi.,Metro_de_Madrid,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=459b10e528908310VgnVCM1000000b205a0aRCRD,CALLE_DE_PRINCESA_DE_EBOLI,,V,29,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28050,6,VALDEFUENTES,https://wikidata.org/entity/Q10388714,16,HORTALEZA,https://wikidata.org/entity/Q1928529,444461,4482397,40.49042200599307,-3.6553467891079854,915000603,,"SalasEstudioLectura"
4815389,Sala_de_estudio_Valdebernardo,,"Sábados, domingos y festivos de 9 a 13:45 y de 16 a 19:45 horas. Agosto cerrado.",Dos salas de estudio. Puestos de lectura: 60. Zona wifi.,Metro_de_Madrid,9,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1dc9c0e48a558110VgnVCM1000000b205a0aRCRD,BULEVAR_DE_INDALECIO_PRIETO,,V,21,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28032,2,VALDEBERNARDO,https://wikidata.org/entity/Q43025212,19,VICALVARO,https://wikidata.org/entity/Q589403,447278,4472321,40.399832138328044,-3.6212720265227873,913016460_913016462,ccvaldebernardo@madrid.es,"SalasEstudioLectura"
10107814,Sala_de_estudio_y_lectura_Arquitecto_Juan_de_Herrera,,"Horario de funcionamiento del centro:   Lunes a Viernes de 9 a 21:30 horas. Sábados de 10 a 13:30 horas. Sala de lectura abierta de 9:30 a 21 horas.   Horario de verano:   De julio a septiembre de 9 a 21 horas, de lunes a viernes (cerrado del 1 al 25 agosto) Sala de lectura abierta de 9:30 a 20 horas.",Puestos de lectura: 20. Zona WIFI.,Metro_de_Madrid,6,Bus__Madrid,119_138,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a6c61366ded5510VgnVCM1000001d4a900aRCRD,CALLE_DE_MARIA_DEL_CARMEN,,V,65,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28011,2,PUERTA_DEL_ANGEL,https://wikidata.org/entity/Q31142,10,LATINA,https://wikidata.org/entity/Q794954,437830,4473132,40.40647389284976,-3.7327010920242043,914649304,,"SalasEstudioLectura"
12103923,Sala_de_estudio_y_lectura_Centro_Sociocultural_Teresa_de_Calcuta,,"Lunes a viernes, de 9:30 a 21:30 horas. Sábados, de 10 a 14 y de 16 a 21 horas. Domingos, de 10 a 14 y de 16 a 20 horas. Festivos cerrado.",Puestos de lectura: 24 Zona wifi,Metro_de_Madrid,5,Bus__Madrid,112_114_115_166_151_101,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=986e63409e1ba810VgnVCM1000001d4a900aRCRD,PLAZA_DE_NAVIO,,V,4,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28042,1,ALAMEDA_DE_OSUNA,https://wikidata.org/entity/Q760737,21,BARAJAS,https://wikidata.org/entity/Q807230,450174,4478461,40.455320740232835,-3.5876301858469386,913295920,ccteresacalcuta@madrid.es,"SalasEstudioLectura"
10107702,Sala_de_estudio_y_lectura_Escritor_Pedro_de_Repide,,"Horario de funcionamiento del centro:   Lunes a Viernes de 9 a 21:30 horas. Sábados de 10 a 13:30 horas. Sala de lectura abierta de 9:30 a 21 horas.   Horario de verano:   De julio a septiembre de 9 a 21 horas, de lunes a viernes (cerrado del 1 al 25 agosto) Sala de lectura abierta de 9:30 a 20 horas.",Puestos de lectura: 16. Zona WIFI.,Metro_de_Madrid,6,Bus__Madrid,119_138,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e0861366ded5510VgnVCM1000001d4a900aRCRD,CALLE_DE_MARIA_DEL_CARMEN,,V,65,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28011,2,PUERTA_DEL_ANGEL,https://wikidata.org/entity/Q31142,10,LATINA,https://wikidata.org/entity/Q794954,437830,4473132,40.40647389284976,-3.7327010920242043,914649304,,"SalasEstudioLectura"
12205090,Sala_de_estudio_y_lectura_Fuente_de_San_Pedro__Valderrivas,,"De lunes a viernes de 9 a 21 horas. Sábados, domingos y festivos de 9 19:30 horas.  Cerrada los días festivos de Navidad y Reyes.",Puestos de lectura: 42 Zona wifi,,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=be775171e2b1c810VgnVCM2000001f4a900aRCRD,CALLE_DE_TITANIO,,V,5,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28032,3,VALDERRIVAS,https://wikidata.org/entity/Q43025770,19,VICALVARO,https://wikidata.org/entity/Q589403,448965,4472570,40.40218085880392,-3.60141148450391,917753200,cscvicalvaro@madrid.es,"SalasEstudioLectura"
11956343,Sala_de_exposiciones_La_Lonja_Centro_Cultural_Casa_del_Reloj,,De lunes a sábado de 9 a 21 horas,Aforo: 75 personas,Metro_de_Madrid,3_6,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3de6d4ddebac6810VgnVCM1000001d4a900aRCRD,PASEO_DE_LA_CHOPERA_MADRID,https://wikidata.org/entity/Q27044458,V,10,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28045,3,LA_CHOPERA,https://wikidata.org/entity/Q3773750,2,ARGANZUELA,https://wikidata.org/entity/Q2000929,440676,4471620,40.39307289237465,-3.699005654074825,915886299_915886118,,"SalasExposiciones"
4814317,Sala_de_lectura_Centro_sociocultural_Canovas_del_Castillo,,De lunes a viernes de 9 a 14 y de 15 a 21:30 horas. Sábados de 9 a 14 horas. Agosto cerrado.,Puestos de lectura: 28 Zona wifi,Metro_de_Madrid,3,,,"1,4",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b10c750b1c058110VgnVCM2000000c205a0aRCRD,CALLE_DE_JULIO_AGUIRRE,,V,10,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28026,4,ALMENDRALES,https://wikidata.org/entity/Q9604761,12,USERA,https://wikidata.org/entity/Q953368,440579,4470866,40.38627312379031,-3.700074755609488,915005489,canovascastillocs@madrid.es,"SalasEstudioLectura"
4815493,Sala_de_lectura_Pilares,,"De lunes a viernes, de 8 a  21 horas, ininterrumpidamente",Puestos de lectura: 72 Wifi,Metro_de_Madrid,8,Bus__Madrid,101_105_115,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=747e48136c558110VgnVCM1000000b205a0aRCRD,CALLE_DE_LOS_PILARES,,V,3,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28042,3,CASCO_HBARAJAS,,21,BARAJAS,https://wikidata.org/entity/Q807230,451023,4480645,40.47505259096345,-3.5777887189944315,915888103,,"SalasEstudioLectura"
